itemKey,title,ISBN,extra,date,creators
TI27USIG,"Fifty-one US military outposts",,,"2010-00-00 2010","Henner, Mishka"
J3JZBXIG,"Fifty fifty copies fifty copies copies",,,"0000-00-00 78","Moore, Steve; Kelly, Chuck; Smith, Brian; Dufy, Frank; Helmore, John; Brunner, Helen M"
T8P6DHEQ,"Fifteen Pornography Companies",,,"2006-00-00 2006","Van Leer, Louisa"
JETBVKXZ,"Fiestaware: a booklet",,"Additional WorldCat records available","1970-00-00 1970","Rowe, Willyum"
A4UP63HQ,"Field Points 3",,,"1985-00-00 1985","Ely, Timothy C."
QUSEHVFE,"None of your damn business",978-1-893125-73-5,,"2009-00-00 2009","Burge, Barbara Leoff"
YZT3WK8S,"Not altogether true not altogether false",,"[27] leaves ; 16 x 9 cm","1983-00-00 1983","Garruba, Nancy J"
Z9K2T2M9,"Not at all polaroid",,,"1976-00-00 1976","Coutellier, Francis"
P6Q74V26,"Not yet (in black and white)",,"OCLC: 845193933","1983-00-00 1983","Downsbrough, Peter"
5HHXM2KS,"Notable days",978-1-870699-03-7,,"1990-00-00 1990","Büchler, Pavel"
SNJEWEIG,Notations,"978-0-87110-000-9 978-0-87110-063-4",,"1969-00-00 1969","Cage, John"
IPZLDY85,"Note sur la flore d'un parc à voitures à Malmö triangeln en septembre 1972",,,"1972-00-00 1972","Gette, Paul-Armand"
HVMLNM8K,"Note topography for text book or encyclopaedia from 1965-1966",,"OCLC: 502071432","1966-00-00 1966","Art & Language (Group); Baldwin, Michael; Atkinson, Terry"
KTYGFT5K,Notebook,978-0-8150-0889-7,,"1977-00-00 1977","Anderson, Laurie"
AMFHQCWJ,"Notebook 1",,,"1970-00-00 1970","Atchley, Dana; Ace Space Company"
RYX3FQDD,"Notebook on water, 1965-66",,"[additional worldcat records available- 9/17/21]","1970-00-00 1970","Kosuth, Joseph"
DJV7C4T2,Notebooks,"90-70332-01-9 978-90-70332-01-3",,"1979-00-00 1979","Hawley, Martha"
R4GD9JWT,"Notes for fire and rain","0-930378-13-X 978-0-930378-13-4","[14] leaves : chiefly col. ill. ; 16 cm.","0000-00-00 c1981","Murray, Elizabeth"
RFE9SSCQ,"Notes in hand: (miniatures of my notebook pages)",,"[additional worldcat records available- 9/17/21]","1971-00-00 1971","Oldenburg, Claes"
BZ9H6GVH,"Notes on analyses",,"OCLC: 77761394","1970-00-00 1970","Burn, Ian; Ramsden, Mel"
ERUQRG2B,"Notes on location",,"ID: VCU_ALMA21375314250001101","1972-00-00 1972","Downsbrough, Peter"
LJVENVZW,"Notes on location. II",,"OCLC: 502057414","1973-00-00 1973","Downsbrough, Peter"
ZA9NEDB8,"Notes on the development of a show (Sonnabend, New York ; January 15-29, 1972): notes toward performing a gallery space",,"[additional worldcat records available- 9/17/21]  OCLC: 1661244","1973-00-00 1973","Acconci, Vito"
3RWXIXE4,"Notes sur le non-peint [exposition, Paris, Galerie Beaudoin Jannick, du 13 au 18 mai 1977",,"OCLC: 891312662","1977-00-00 1977","Rutault, Claude"
HWF7G4JF,"Notes: conversation avec Peter Downsbrough",978-2-9600513-3-9,"OCLC: 191860377","2006-00-00 2006","Downsbrough, Peter; Champesme, Marie-Thérèse"
FMT65A77,"Nothing was ever said","0-89822-109-9 978-0-89822-109-1",,"1993-00-00 1993","Mahaffy, Ellen"
ADV6C6SD,"Notizbüchlein",,,"1972-00-00 1972","Raetz, Markus; Gerber, Toni; Stähli, Pablo B"
3D3EKJVR,"Notice: Process und Konstruktion, München 1985",978-3-923581-05-4,"[additional worldcat records available- 9/17/21] OCLC: 31085375","1985-00-00 1985","Downsbrough, Peter"
MS95BIQ4,"Notizen 1981-82","3-88537-041-7 978-3-88537-041-3","[additional worldcat records available- 9/17/21]","1982-00-00 1982","Rätz, Markus"
EPF86UR6,"Nous tissons",,"OCLC: 70787772","2006-00-00 2006","Maryatt, Kitty"
B4UJH6M8,"Nova reperta: new discoveries and inventions",,"OCLC: 42715117","1999-00-00 1999","Freeman, Brad; Drucker, Johanna"
E7QQC57G,"November 1968",,"[additional worldcat records available- 9/17/21]","1968-00-00 1968","Huebler, Douglas"
6AK5GUMA,"November 5, 1992",,"ID: VCU_ALMA21380622990001101","1992-00-00 1992","Latz, Chad"
UUDCPCT6,Now,978-2-914291-39-2,"[additional worldcat records available- 9/17/21]  OCLC: 785419867","2010-00-00 2010","Downsbrough, Peter"
5BYZSZQZ,"Now then : a performance",,"[additional worldcat records available- 9/17/21] [11] leaves : chiefly color illustrations ; 20 cm.","0000-00-00 c1979","Applebroog, Ida"
7ZN84JPK,"NTL: Vallum Tremayne Creek",,,"2002-00-00 2002","Mugridge, Stuart"
YPGMRYB8,"Nubian queen.",978-0-9536395-1-9,,"1999-00-00 1999","Nimarkoh, Virginia"
E9I9HBZL,"Nurse Duck approaches and enters and leaves the Garden of Eden: a short story","0-89822-023-8 978-0-89822-023-0","[additional worldcat records available- 9/17/21]","1982-00-00 1982","Rowe, William"
P2JGST8Z,"Nurse Duck Takes a Walk",,,"1975-00-00 1975","Rowe, Willyum"
QTEHWWES,"Nutsy's road test, version 0.63",,"[no worldcat record found-- 9/17/21]",,"Tom, /sachs"
3MR8E9RL,O-O,,"[no worldcat record found-- 9/17/21]","1978-00-00 1978","Tetenbaum, Barbara"
I3W5NMGM,[O],978-90-5042-091-4,,"1996-00-00 1996","D'Orazio, Federico; Strik, Mariëtte; Botschuyver, Theo"
3SFCUU3P,"O is for opera",,,"2006-00-00 2006","Machacek, Jim; Rubottom, Sibyl; Bay Park Press"
2JF72LSI,"O'Ryan's belt: eleven poems, 1990-1991",,"[additional worldcat records available- 9/17/21] OCLC: 24060915","1991-00-00 1991","Tetenbaum, Barbara; Silver Buckle Press; Donaghy, Michael"
G8P8ZMJF,Oabecedarium,,"OCLC: 7728092","1980-00-00 1980","Tetenbaum, Barbara; Triangular Press; Hamady, Walter"
QZQADLU5,"Objects make our world",,"[additional worldcat records available- 9/17/21]","1993-00-00 1993","Dröge-Wendel, Yvonne"
XVP7T3T4,Obrist,978-3-86560-692-1,"[additional worldcat records available- 9/17/21] OCLC: 495700213","2009-00-00 2009","Obrist, Hans Ulrich; Richter, Gerhard"
JQDU3U4S,"Ocean stripe 5",,,"1967-00-00 1967","Finlay, Ian Hamilton"
D279AQ4J,"Ocean stripe series 3",,,"1965-00-00 1965","Finlay, Ian Hamilton"
YIKSNJ27,"Öch könn jetzt nöt röden = i cnt tck rght now",,"[additional worldcat records available- 9/17/21]","1981-00-00 1981","Caramelle, Ernst"
8QHA2L27,Octagon,,"[no worldcat record found-- 9/17/21]","1987-00-00 1987","Ely, Timothy C."
VDVUGR7Y,"October hours",,,"2000-00-00 2000","Owen, Jan"
TYUX8NK4,Octopus,,,"1992-00-00 1992","Chen, Julie; McDevitt, Elizabeth; Tilcock, Sandy"
GNAV9ICJ,"Ode to a grand staircase (for four hands).",,"[additional worldcat records available- 9/17/21]","2001-00-00 2001","Chen, Julie; Tetenbaum, Barbara; Satie, Erik"
HPEVLERP,Odyssey,,,"2004-00-00 2004","Chamberlain, Ian"
VK5QSNB7,"Oehlen Williams 95",978-1-881390-09-1,,"1995-00-00 1995","Gudis, Catherine; Williams, Christopher; Wexner Center for the Arts; Oehlen, Albert; Crow, Thomas E"
MGKGRVUR,"Œuvres completes en 26 volumes",,"[no worldcat record found-- 9/17/21]","1980-00-00 1980","Metail, Michele"
MRZFFMME,"Œuvres posthumes de Monsieur A.",978-2-9502047-8-3,,"1989-00-00 1989","Kolář, Jiří"
NWWG3Y5T,"Of celebration of morning: a polysemiotic fiction","0-914162-45-4 978-0-914162-45-2 0-914162-46-2 978-0-914162-46-9","[additional worldcat records available- 9/17/21]","1980-00-00 1980","Higgins, Dick"
26PVTKVK,"Of science & desire",,,"1995-00-00 1995","Johanknecht, Susan"
BHCSMXEP,"Off/on on/off",,"[additional worldcat records available- 9/17/21] OCLC: 4283027","1977-00-00 1977","Stedelijk Van Abbemuseum; Downsbrough, Peter"
7JTJNHRE,"Offenes Entgegen",,,"1982-00-00 1982","Lee, Lawrence; Hochuli, René"
TD6R6D5D,"Offering time",,"[additional worldcat records available- 9/17/21]","2001-00-00 2001","Kunc, Karen; Blue Heron Press; Tagore, Rabindranath"
ZI3WR44E,"Oh, the Grand old Duke of York","3-89611-007-1 978-3-89611-007-7","[additional worldcat records available- 9/17/21]","1996-00-00 1996","Gilbert & George; Obrist, Hans-Ulrich"
RQYWMMW6,"Omaggio a Beuys",,"[additional worldcat records available- 9/17/21]  OCLC: 835479738","1976-00-00 1976","Padín, Clemente; Beuys, Joseph"
HXBWFI78,"Oh, the Grand old Duke of York.",,"[additional worldcat records available- 9/17/21] OCLC: 921034659","1972-00-00 1972","Gilbert & George"
764HWXKE,"Old lady book",,"OCLC: 84609175","1985-00-00 1985","Tetenbaum, Barbara"
GPHLTR7V,"Old man and sea",0-9834183-4-9,,"2012-00-00 2012","Cox, Joy; Hemingway, Ernest"
2JRZWP6T,Omeatorary,,,"1989-00-00 1989","Meador, Clifton"
3FWNVG5F,"On a Darkling Plain",,,"2000-00-00 2000","Jackman, Sandra; Arnold, Matthew"
A7W9TLKP,"On moles",,,"1996-00-00 1996","Stanišić, Gordana"
ALVL2Q3I,"On subjectivity: 50 photographs from the Best of Life.",,"[additional worldcat records available- 9/17/21]","1978-00-00 1978",Muntadas
ST434X9S,"On the Beach at Night by Walt Whitman",,,"1992-00-00 1992","Albert, Michael; Whitman, Walt"
J9C2FXVI,"On the border",,"[additional worldcat records available- 9/17/21]","1979-00-00 1979","Tremlett, David"
6RGSJRMP,"On the Cliffs",,,,"King Library Press"
4NNHFYRT,"On the line",,,"1997-00-00 1997","Women's Studio Workshop; New York State Council on the Arts; Johnson, Linda Karol; Lewis, Kristy"
N77JIG8Z,"On the road",,"[additional worldcat records available- 9/17/21]","2009-00-00 2009","Ruscha, Edward; Steidl, Gerhard; Kerouac, Jack; Regester, Gary"
TBU8ZMQ7,"On this land : poem",,,"1996-00-00 1996","Kunc, Karen; Castillo, Lenora"
G5DRZ4DK,"On the Piero della Francesca trail",,,"1997-00-00 1997","Davidson, Laura"
JTNPLRZI,"On time",,"OCLC: 8338617","1974-00-00 1974","Kaprow, Allan"
ZL3FG9JI,"Once around the sun",978-3-922760-05-4,"[additional worldcat records available- 9/17/21] OCLC: 75605879","1982-00-00 1982","Guðmundsson, Kristján"
CBTCIW8Y,"Once upon a time",,"[additional worldcat records available- 9/17/21]","1973-00-00 1973","Weiner, Lawrence; Colombo, Giorgio"
IHFLRDNS,One,,"[additional worldcat records available- 9/17/21]","1993-00-00 1993","Latz, Chad"
HHRI2NZ6,"One billion dots, 1968",,,"1971-00-00 1971","Barry, Robert"
GP7K89C2,"One century: dedicated to Johann Wolfgang von Goethe",,"[additional worldcat records available- 9/17/21]","1988-00-00 1988","Darboven, Hanne"
CVPA3PNN,"One column",978-3-922760-33-7,"[additional worldcat records available- 9/17/21] OCLC: 123417736","1991-00-00 1991","Downsbrough, Peter"
UPS5BLF3,"One million years",978-2-930256-02-3,"[additional worldcat records available- 9/17/21] OCLC: 82437324","1999-00-00 1999","Kawara, On"
XHKAR4JU,"One million years - future",,,"1980-00-00 1980","Kawara, On"
BJZPCZBW,"One million years - past",,,"1970-00-00 1970-1971","Kawara, On"
E2IBZB3J,"One month",,,"1969-00-00 1969","Siegelaub, Seth"
Y5QUE3Z2,Fonnel,,,"1950-00-00 1950","Arden, Quin"
BADWCA36,"Followed: a survey of work inspired, in reference, or in homage to Ed Ruscha's books",,,"2009-00-00 2009","Zschiegner, Hermann"
LA72SVW2,"Foldout unit on historical sites of Brooklyn",,"Additional WorldCat entry: https://www.worldcat.org/title/b-working-in-brooklyn-artists-books-feb-3rd-april-16th-2000/oclc/212372235","2000-00-00 2000","Antich, Janet"
2V77RQ4Q,"Fold-out book #1",,"1 volume :; text; unmediated; volume; Cover title; ""Edition of 10 numbered and signed copies""–Booklet colophon; Issued in a black cloth chemise, lined with white paper; in a gray slipcase","2000-00-00 2000","Pfeiffer, Werner"
H3H72FU4,"Fold out book # 2",,,"2006-00-00 2006","Pfeiffer, Werner"
U83I6IQC,"Foew & ombwhnw: a grammar of the mind and a phenomenology of love and a science of the arts as seen by a stalker of the wild mushroom",,"Additional WorldCat records available","1969-00-00 1969","Higgins, Dick"
AQHNKS5N,Fo(u)ndlings,,,"1978-00-00 1978","Cutts, Simon"
FQ45EAIP,"Fly away",,"OCLC: 62286378","2005-00-00 2005","Martin, Emily"
4JTINUTW,"Fluxus and friends going out for a drive",978-3-88537-056-7,"Additional WorldCat records available","1983-00-00 1983","Vautier, Ben"
EPKC3N73,"Fluxkit null (fluxnullkit)",,"Additional WorldCat records available","1978-00-00 1978","Brecht, George; Braun, Hermann; Feelisch, Wolfgang"
ZLNGUF7W,"Fluxus 1.",,"Additional WorldCat records available","1964-00-00 1964","Williams, Emmett; Filliou, Robert; Maciunas, George; Mac Low, Jackson; Higgins, Dick; Patterson, Benjamin; Fine, A. M"
7SPJJMDX,"Fluxfilm no. 4 : disappearing music for face",,"ID: VCU_ALMA21352165900001101","2002-00-00 2002","Shiomi, Mieko"
4VPL6Q5R,"Flux paper events",,"Additional WorldCat records available","1976-00-00 1976","Maciunas, George"
GES76CPM,"Flower Form & Falling Star",,,"1974-00-00 1974","Wiesner, Catherine"
3WILE27R,"Flower arrangement for Bruce Nauman",,,"1970-00-00 1970","Nauman, Bruce; Oppenheim, Dennis"
BSL77PGF,Mademoise,,,"1986-00-00 1986","Broodthaers, Marcel"
SQ34ACU7,"Madonna + child","0-9613812-1-3 978-0-9613812-1-9",,"1984-00-00 1984","Linn, Nancy"
UXFXYHBK,"Magie: art et politique",,,"1973-00-00 1973","Broodthaers, Marcel"
VP9DTHCF,"Magnitude 13: [photographie]",,,"1981-00-00 1981","Bailly-Maître-Grand, Patrick"
3L6WBFBS,"Magritte's buckets: René Magritte as Issac Hawkins",,,"1995-00-00 1995","Hobson, Charles"
L7VG5984,"Mail-art book",,,"0000-00-00 Los Angeles, CA","Spiegelman, Lon"
B52ALH2C,"Main traversee par les mots d'un livre",,,"1980-00-00 1980-1981","Almeida, Helene"
3TCHX5ES,"Maison de Marie-Claire",,,"1980-00-00 1980","Duchene, Gerard"
9GBFFNBZ,"Making sculpture",,"[additional worldcat records available- 9/22/21] ID: VCU_ALMA21383278070001101","1975-00-00 1975","Nonas, Richard"
DHLXDVLH,"Mallarmé 1897",,"OCLC: 951287230","1979-00-00 1979","Villers, Bernard"
SAH9M5XD,Maneuvers,,"[additional worldcat records available- 9/22/21]","1976-00-00 1976","Kaprow, Allan"
U2E3F2SM,"Manhattan street romance","0-89822-027-0 978-0-89822-027-8",,"1982-00-00 1982","Beube, Douglas"
5NKLKRCH,"Mann und Frau.",,,"1972-00-00 1972","Rühm, Gerhard"
LYL5DAW3,"Manual shaving",,,"1981-00-00 1981","McCarney, Scott"
IRTPITTK,"Manuscrit Solipsiste",,,"1981-00-00 1981","Lazar, Raoul"
P9N7EDCX,Many,978-2-913994-14-0,"[additional worldcat records available- 9/22/21] OCLC: 491413898","2004-00-00 2004","Downsbrough, Peter"
83S6WMYV,"Maps and A Slice of Japan",,,"2003-00-00 2003","Pawson, Mark"
6BLRWLN3,"March 16, 1982",,,,"Drennon, Hank"
CVGLC4RP,"Marie Louise",978-2-902462-20-9,"[additional worldcat records available- 9/22/21] OCLC: 32217968","1993-00-00 1993","Rutault, Claude"
A2HM7YGI,"Mario Merz 1970: Fibonacci 1202",,"[additional worldcat records available- 9/22/21] OCLC: 950046042","1970-00-00 1970","Merz, Mario"
AMK7SV33,"Marking time: her days",,,"2003-00-00 2003","Women's Studio Workshop; Katz, April"
Y5Z9URN7,"Marks and Spencer",,,"2003-00-00 2003","Finlay, Alec"
UQ525GRW,"Gesammelte Werke 13. 13.",,"OCLC: 175050462","1972-00-00 1972","Roth, Dieter"
FNU7V3VL,"Gesammelte werke",,"Additional WorldCat records available","1971-00-00 1971","Roth, Dieter"
S4L7UN5P,"Gersaints Aushängeschild",,"Additional WorldCat records available","1966-00-00 1966","Kolář, Jiří; Kolíbal, Stanislav"
AXIHLZ45,"Geronimo homeland: a short walk in the Gila",,"OCLC: 731178303","2007-00-00 2007","Fulton, Hamish"
DLMADCM5,"German Egypt",,,"2002-00-00 2002","Bennett, Mary"
DJKXATYJ,"Gerhard Richter: November",978-0-9564041-1-4,"Additional WorldCat records available","2013-00-00 2013","Richter, Gerhard"
ND9K4GRH,"Gerhard Richter: Graphik 1965-1970 : Museum Folkwang Essen, October 1970.",,"OCLC: 83787541","1970-00-00 1970","Richter, Gerhard"
CEJUB2D4,"Gerhard Richter: Arbeiten 1962 bis 1971.",,"Additional WorldCat records available","1971-00-00 1971","Richter, Gerhard"
5TZLMY2H,"Gerhard Richter: [Ausstellung] 27,3,-22.4 1969, Gegenverkehr, Aachen, Zentrum für aktuelle Kunst.",,"Additional WorldCat records available","1969-00-00 1969","Richter, Gerhard; Honnef, Klaus"
5RKZPE5R,"George Maciunas: Fluxus and the face of time",,,"1984-00-00 1984","Truck, Fred; Maciunas, George F"
KPCQ5AGF,"Geometric figures within geometric figures.",,,"1976-00-00 1976","LeWitt, Sol"
D69XVRD2,"Geometric figures & color",0-8109-0953-7,"Additional WorldCat records available","1979-00-00 1979","LeWitt, Sol"
VHP6AC2S,"Geographic despair.",,"Additional WorldCat records available","1979-00-00 1979","Aballéa, Martine"
LEPW8RYC,"Geo Harly, danseur parodiste",,"Additional WorldCat records available","1988-00-00 1988","Boltanski, Christian"
FQSVW789,"Genese de l'ecriture",,,"1977-00-00 1977","Bentivoglio, Mirella"
9TFMF9MK,"Gem duck",,,"1977-00-00 1977","Knowles, Alison"
6U29RPS8,"Gelatin photographs 1-12",,"Additional WorldCat records available","1984-00-00 1984","Welling, James"
628IZE5Z,"Gdansk: Talk Back",,,"2003-00-00 2003","Elsayed, Dahlia; Deminjian, Andrew"
QG2HPCIB,Gauze,,,"1977-00-00 1977","Colby, Sas"
7JIPGZ9W,"Garden of the anterior",,"Additional WorldCat records available","1976-00-00 1976","Bann, Stephen; Lassus, Bernard; Lassus, Bernard"
H682PFC7,Gar-baj,,"Additional WorldCat records available","1982-00-00 1982","Enos, Chris"
G5XXD8W8,"Games at the Cedilla; or, The Cedilla takes off,",,"Additional WorldCat records available","1967-00-00 1967","Filliou, Robert; Brecht, George"
M8ULJ74K,"Galileo works",,"OCLC: 869888307","1977-00-00 1977","Applebroog, Ida; Minagawa, Yasuo"
X8W69YPU,Gagarin.,,"Additional WorldCat records available","1992-00-00 1992","Waanders, Hans"
N8D76HJH,"GAAG, the Guerrilla Art Action Group, 1969-1976 : a selection",0-89439-001-5,"Additional WorldCat records available","0000-00-00 c1978","Raay, Jan van; Steir, Pat; Greif, Paula; Abeles, Julie"
YVRHBPN8,Fussnoten,,,"1975-00-00 1975","Voss, Jan"
TFWTFLD3,"Fusion frottage (One).",,"OCLC: 436864468","2008-00-00 2008","Ellis, Elsi Vassdal"
QEMBYT6G,"Furkapass & Glacier du Rhône",978-2-909230-03-0,"Additional WorldCat records available","1992-00-00 1992","Gette, Paul Armand"
7NINDLQZ,"Für die lieben Kleinen Stefan Wewerkas Frühlingskindermalbuchwalzer",,,"1969-00-00 1969","Wewerka, Stefan"
GSP3LV27,"Fur book",,,"1973-00-00 1973","Beltrametti, Franco"
ZEXFHXWY,"Funf Installationen 1975-1979",,"Additional WorldCat records available","1980-00-00 1980","Gerz, Jochen"
TS8GCN76,"Function =  funzione = funcion = fonction = Funktion.",,"Additional WorldCat records available","1970-00-00 1970","Kosuth, Joseph"
ZK7KARLD,Fuji-Yama-Series,978-3-922441-21-2,"Additional WorldCat records available","1981-00-00 1981","Gerz, Jochen"
IW8X82ML,"Frühstück",,"Additional WorldCat records available","1978-00-00 1978","Voss, Jan"
KPVWTVVZ,"From the Stars, the Sun, the Air",,,"1975-00-00 1975","Renner, Eric"
VQXZM3ZQ,"From the Press of the Visual Studies Workshop",,,"1974-00-00 1974",various
Z85G796J,"From the nothing, the abundance",,,"1990-00-00 1990","Spencer, Lori"
LBJZSKF3,"From now",,,"2007-00-00 2007","Drucker, Johanna"
PEFWCAEK,"From Monteluco to Spoleto: December 1976",978-90-6515-025-7,"Additional WorldCat records available","1984-00-00 1984","LeWitt, Sol"
MGEDMGRD,"From earth Gomera",,"Additional WorldCat records available","1987-00-00 1987","Vries, Herman de"
IVEFE799,"From around a lake",,"Additional WorldCat records available","1975-00-00 1975","Long, Richard"
VSQS9593,"From along a riverbank",,,"1971-00-00 1971","Long, Richard"
2GJNJNVW,"From A to Z: our an (collective specifics) an im partial bibliography : incidents in a non-relationship, or, how I came to not know who is : the politics of language.",,,"1977-00-00 1977","Drucker, Johanna"
3J77KAWA,"Fridtjof Nansen's fog log (July-September 1893)",,"Additional WorldCat records available","1978-00-00 1978","Lane, Brian"
AYBG3FRY,"Freud's Recipe",,"ID: VCU_ALMA21373839870001101","1983-00-00 1983","Colp, Norman"
L6GC6ESI,"Freud's coat",,,"1996-00-00 1996","Coldwell, Paul"
4R9VGKHV,"Fresnel's tower: why lighthouses are like stars",,,"1997-00-00 1997","Hobson, Charles; DeMerritt, John; Bradner, Kay; Wiedmann, Celeste"
HEEYCSJ5,"French fries: a new play","0-9613871-0-6 978-0-9613871-0-5 0-89822-039-4 978-0-89822-039-1",,"1984-00-00 1984","Bernstein, Dennis; Lehrer, Warren"
CAATRS8P,Freezer,978-0-920956-59-5,,"2000-00-00 2000","Nannucci, Maurizio"
YRNPGXQ6,"Freedom: a fable : a curious interpretation of the wit of a negress in troubled times",978-0-9660139-0-0,"Additional WorldCat records available","1997-00-00 1997","Walker, Kara Elizabeth; Eisen, David; Silverlake, Timothy; Norton, Peter; Roswell Bookbinding"
JCGKMMQI,"Franz Liszt kommt gern zu mir zum Fernsehen: Westfälischer Kunstverein Münster, 29. April bis 27. Mai 1973",,"OCLC: 237344931","1973-00-00 1973","Polke, Sigmar; Duchow, Achim"
UXIED9ZZ,"Franz Erhard Walther. Objekte, benutzen.",,"Additional WorldCat records available","1968-00-00 1968","Walther, Franz Erhard"
J9AQEUTL,"Franz Eggenschwiler: Telefonzeichnungen.",,"Additional WorldCat records available","1980-00-00 1980","Eggenschwiler, Franz"
L4FCDAJI,"François Morellet: lichtinstallaties (installations lumineuses) : teksten-textes",,"Additional WorldCat records available","1987-00-00 1987","Morellet, François; Cornips, Marie Hélène"
8SMXU3H9,"Franck, Essai de fuite",,,"1981-00-00 1981","Metayer, Nicole"
HTTVJ4QB,"Francesco Clemente pinxit",,"Additional WorldCat records available","1981-00-00 1981","Clemente, Francesco"
WRQZE662,France,,,"0000-00-00 n.d. mid-1980s","Broaddus, John Eric"
